# This file is completly randomly generated
# The following numbers have no real-world meaning

129, 16, 0.2382, 0.00887, 1611138125
130, 16, 0.0167, 0.00916, 1611129633
131, 17, 1.0689, 0.00391, 1611874165
132, 17, 0.4135, 0.00506, 1611893832
133, 17, 0.4777, 0.00129, 1611296391
134, 17, 0.7401, 0.00980, 1611927053
135, 17, 0.7341, 0.00519, 1611595833
136, 17, 0.8840, 0.00156, 1611453147
137, 18, 0.0879, 0.00168, 1611618549
138, 18, 0.1958, 0.00522, 1611360559
139, 18, 0.1930, 0.00891, 1611441691
140, 18, 0.2117, 0.00995, 1611186214
141, 18, 0.1516, 0.00554, 1611620106
142, 18, 0.1115, 0.00318, 1611725474
143, 18, 0.2051, 0.00452, 1611000599
144, 18, 0.0799, 0.00296, 1611081383
145, 18, 0.1941, 0.00413, 1611980070
146, 19, 0.1336, 0.00909, 1611676816
147, 19, 0.0473, 0.00447, 1611402135
148, 19, 0.1461, 0.00887, 1611888391
149, 19, 0.0164, 0.00619, 1611918698
150, 19, 0.0145, 0.00901, 1611921763
151, 19, 0.0683, 0.00531, 1611099976
152, 19, 0.0325, 0.00750, 1611345521
153, 19, 0.1320, 0.00497, 1611296686
154, 19, 0.1356, 0.00742, 1611390131
155, 19, 0.0365, 0.00462, 1611913656
156, 20, 1.4069, 0.00881, 1611381504
157, 20, 3.9557, 0.00838, 1611740891
158, 20, 1.6596, 0.00288, 1611348079
159, 20, 3.8798, 0.00846, 1611960126
160, 20, 0.6749, 0.00852, 1611394987
161, 20, 0.5574, 0.00690, 1611703576
162, 20, 3.1861, 0.00484, 1611285605
163, 21, 3.4175, 0.00932, 1611604636
164, 21, 13.169, 0.00531, 1611321651
165, 21, 6.3956, 0.00575, 1611301879
166, 21, 13.820, 0.00416, 1611847701
167, 21, 11.840, 0.00285, 1611458595
168, 21, 4.0124, 0.00790, 1611683036
169, 21, 9.3630, 0.00910, 1611762560
170, 22, 1.2438, 0.00910, 1611213406
171, 22, 6.3188, 0.00575, 1611630511
172, 22, 2.7542, 0.00914, 1611917296
173, 22, 6.1261, 0.00839, 1611872955
174, 22, 2.8588, 0.00836, 1611895249
175, 22, 0.9185, 0.00672, 1611509506
176, 23, 0.2371, 0.00177, 1611130470
177, 23, 0.5385, 0.00521, 1611272854
178, 23, 0.3052, 0.00728, 1611882199
179, 23, 0.4275, 0.00179, 1611521891
180, 23, 0.3215, 0.00880, 1611044604
181, 23, 0.5532, 0.00038, 1611944484
182, 23, 0.3990, 0.00115, 1611334757
183, 23, 0.0516, 0.00876, 1611611682
184, 23, 0.4264, 0.00014, 1611055648
185, 24, 0.2720, 0.00742, 1611785213
186, 24, 0.0245, 0.00561, 1611915546
187, 24, 0.1266, 0.00805, 1611792732
188, 24, 0.0870, 0.00721, 1611689061
189, 24, 0.0266, 0.00967, 1611992205
190, 24, 0.0583, 0.00508, 1611531358
191, 24, 0.0696, 0.00781, 1611880355
192, 24, 0.0933, 0.00992, 1611505112
193, 25, 5.4005, 0.00512, 1611656632
194, 25, 1.1324, 0.00191, 1611345212
195, 25, 8.2530, 0.00462, 1611192989
196, 25, 3.0157, 0.00117, 1611079844
197, 25, 1.5215, 0.00473, 1611762617
198, 25, 3.7485, 0.00508, 1611172267
199, 25, 0.3148, 0.00542, 1611282054
200, 25, 7.5812, 0.00678, 1611218983
201, 25, 4.7604, 0.00401, 1611974711
202, 26, 2.3011, 0.00042, 1611773882
203, 26, 1.4869, 0.00388, 1611200513
204, 26, 0.8596, 0.00461, 1611782316
205, 26, 2.2010, 0.00464, 1611532575
206, 26, 1.3621, 0.00264, 1611487788
207, 26, 0.0753, 0.00364, 1611264678
208, 26, 2.5993, 0.00245, 1611910723
209, 26, 1.5107, 0.00394, 1611715815
210, 26, 2.4303, 0.00447, 1611043253
211, 26, 0.1293, 0.00945, 1611187645
212, 27, 1.6664, 0.00406, 1611356926
213, 27, 3.8790, 0.00253, 1611655380
214, 27, 5.2797, 0.00747, 1611039794
215, 27, 1.6901, 0.00733, 1611335313
216, 27, 4.3240, 0.00507, 1611774482
217, 27, 1.1605, 0.00027, 1611516336
218, 27, 6.8249, 0.00917, 1611053223
219, 28, 0.7500, 0.00099, 1611806136
220, 28, 3.3417, 0.00988, 1611348608
221, 28, 2.1890, 0.00876, 1611458778
222, 28, 0.4212, 0.00419, 1611666442
223, 28, 0.3146, 0.00563, 1611581577
224, 28, 1.1452, 0.00114, 1611179400
225, 28, 3.2768, 0.00279, 1611480426
226, 28, 4.9598, 0.00454, 1611594709
227, 28, 6.0233, 0.00446, 1611392517
228, 28, 4.2426, 0.00683, 1611080123
229, 29, 21.457, 0.00492, 1611806803
230, 29, 4.7847, 0.00558, 1611450868
231, 29, 6.9653, 0.00729, 1611176688
232, 29, 17.236, 0.00226, 1611513899
233, 29, 1.7800, 0.00664, 1611251745
234, 29, 13.818, 0.00775, 1611727096
235, 29, 8.1126, 0.00413, 1611701886
236, 29, 18.751, 0.00251, 1611657776
237, 29, 14.651, 0.00207, 1611990074
238, 30, 275.45, 0.00924, 1611955623
239, 30, 69.012, 0.00889, 1611614397
240, 30, 81.567, 0.00169, 1611018337
241, 30, 204.04, 0.00185, 1611017790
242, 30, 49.470, 0.00046, 1611645777
243, 30, 200.06, 0.00484, 1611411877
244, 30, 117.40, 0.00931, 1611639733
245, 30, 35.061, 0.00130, 1611107850
246, 30, 294.60, 0.00177, 1611178204
247, 31, 257.61, 0.00149, 1611504497
248, 31, 384.56, 0.00954, 1611701338
249, 31, 78.015, 0.00946, 1611997316
250, 31, 49.355, 0.00253, 1611758986
251, 31, 721.53, 0.00986, 1611517600
252, 31, 19.650, 0.00281, 1611040280
253, 31, 133.53, 0.00020, 1611416932
254, 31, 632.37, 0.00914, 1611154879
255, 32, 1406.4, 0.00015, 1611216033
256, 32, 1547.8, 0.00754, 1611649309
257, 32, 1581.0, 0.00259, 1611594436
258, 32, 1522.0, 0.00182, 1611925051
259, 32, 837.90, 0.00042, 1611888003
260, 32, 114.82, 0.00610, 1611298710
261, 32, 1381.6, 0.00944, 1611787567
262, 33, 8.1371, 0.00078, 1611670754
263, 33, 71.069, 0.00250, 1611275523
264, 33, 104.65, 0.00921, 1611355980
265, 33, 106.62, 0.00399, 1611425848
266, 33, 1.9103, 0.00546, 1611553998
267, 33, 35.464, 0.00335, 1611141662
268, 33, 83.369, 0.00399, 1611282040
269, 34, 113.47, 0.00520, 1611293908
270, 34, 235.57, 0.00267, 1611732713
271, 34, 170.52, 0.00804, 1611380336
272, 34, 130.92, 0.00001, 1611951414
273, 34, 74.785, 0.00205, 1611541553
274, 34, 97.217, 0.00269, 1611805636
275, 34, 182.30, 0.00577, 1611130658
276, 34, 48.877, 0.00595, 1611757804
277, 34, 99.473, 0.00461, 1611814123
278, 34, 185.68, 0.00262, 1611269081
279, 35, 49.253, 0.00327, 1611639858
280, 35, 56.248, 0.00149, 1611307167
281, 35, 42.755, 0.00858, 1611820515
282, 35, 75.994, 0.00659, 1611172283
283, 35, 22.998, 0.00375, 1611349860
284, 35, 2.1901, 0.00990, 1611069095
285, 35, 23.837, 0.00714, 1611978627
286, 35, 31.198, 0.00745, 1611084798
287, 36, 4.5593, 0.00212, 1611973154
288, 36, 13.324, 0.00960, 1611133184
289, 36, 3.7122, 0.00449, 1611732986
290, 36, 4.0983, 0.00328, 1611944808
291, 36, 11.112, 0.00950, 1611487279
292, 36, 4.2536, 0.00239, 1611635176
293, 37, 15.009, 0.00720, 1611252301
294, 37, 26.889, 0.00775, 1611361647
295, 37, 6.4742, 0.00475, 1611899082
296, 37, 8.4474, 0.00664, 1611598934
297, 37, 43.689, 0.00005, 1611439126
298, 37, 1.8214, 0.00586, 1611291608
299, 37, 38.889, 0.00932, 1611621672
300, 37, 44.597, 0.00358, 1611495898
301, 38, 0.0047, 0.00552, 1611801761
302, 38, 0.0007, 0.00217, 1611128611
303, 38, 0.0007, 0.00780, 1611521584
304, 38, 0.0034, 0.00838, 1611288267
305, 38, 0.0024, 0.00286, 1611837945
306, 38, 0.0077, 0.00213, 1611270838
307, 38, 0.0083, 0.00077, 1611261591
308, 38, 0.0021, 0.00452, 1611778130
309, 38, 0.0017, 0.00696, 1611859510
310, 38, 0.0097, 0.00296, 1611105816
311, 39, 0.2227, 0.00266, 1611186817
312, 39, 0.3460, 0.00061, 1611816497
313, 39, 0.9643, 0.00894, 1611945702
314, 39, 1.0295, 0.00530, 1611663607
315, 39, 0.7999, 0.00753, 1611300387
316, 39, 0.5948, 0.00515, 1611011406
317, 40, 0.0346, 0.00655, 1611430735
318, 40, 0.0422, 0.00344, 1611619864
319, 40, 0.0139, 0.00753, 1611746194
320, 40, 0.0430, 0.00836, 1611893936
321, 40, 0.0405, 0.00128, 1611832042
322, 40, 0.0616, 0.00896, 1611378083
323, 41, 0.7482, 0.00000, 1611471126
324, 41, 0.4464, 0.00356, 1611236793
325, 41, 1.0692, 0.00094, 1611869118
326, 41, 0.6893, 0.00979, 1611798232
327, 41, 0.8928, 0.00111, 1611735095
328, 41, 1.1682, 0.00566, 1611664554
329, 41, 0.7624, 0.00731, 1611223953
330, 42, 0.0116, 0.00457, 1611804251
331, 42, 0.0838, 0.00291, 1611152718
332, 42, 0.0844, 0.00025, 1611637384
333, 42, 0.0991, 0.00852, 1611721406
334, 42, 0.1390, 0.00331, 1611407665
335, 42, 0.1273, 0.00420, 1611996242
336, 42, 0.0432, 0.00656, 1611667003
337, 42, 0.0006, 0.00150, 1611797272
338, 42, 0.1052, 0.00222, 1611536098
339, 42, 0.0420, 0.00908, 1611111087
340, 43, 0.0568, 0.00997, 1611840064
341, 43, 0.0464, 0.00977, 1611507134
342, 43, 0.1564, 0.00808, 1611334327
343, 43, 0.0141, 0.00414, 1611235607
344, 43, 0.0416, 0.00130, 1611668571
345, 43, 0.1071, 0.00582, 1611834741
346, 44, 0.0122, 0.00126, 1611329666
347, 44, 0.0769, 0.00210, 1611272599
348, 44, 0.0145, 0.00753, 1611197608
349, 44, 0.0741, 0.00076, 1611121756
350, 44, 0.0009, 0.00102, 1611862266
351, 44, 0.0477, 0.00093, 1611904846
352, 44, 0.0048, 0.00659, 1611870858
353, 45, 0.0046, 0.00150, 1611518103
354, 45, 0.0090, 0.00946, 1611685602
355, 45, 0.0069, 0.00965, 1611298672
356, 45, 0.0113, 0.00728, 1611129773
357, 45, 0.0039, 0.00196, 1611018824
358, 45, 0.0059, 0.00895, 1611678368
359, 45, 0.0179, 0.00936, 1611638501
360, 46, 0.1684, 0.00941, 1611997436
361, 46, 0.1465, 0.00943, 1611444022
362, 46, 0.1670, 0.00214, 1611947418
363, 46, 0.1712, 0.00112, 1611568808
364, 46, 0.0945, 0.00151, 1611769048
365, 46, 0.0613, 0.00562, 1611590515
366, 46, 0.1362, 0.00358, 1611075780
367, 46, 0.0629, 0.00551, 1611426577
368, 46, 0.0346, 0.00202, 1611382422
369, 46, 0.1193, 0.00174, 1611706293
370, 47, 0.0199, 0.00070, 1611371095
371, 47, 0.1466, 0.00726, 1611610835
372, 47, 0.1338, 0.00003, 1611524498
373, 47, 0.1451, 0.00400, 1611731535
374, 47, 0.1748, 0.00908, 1611769188
375, 47, 0.0025, 0.00887, 1611685627
376, 47, 0.0876, 0.00765, 1611346421
377, 47, 0.1490, 0.00200, 1611638478
378, 47, 0.0109, 0.00878, 1611933676
379, 47, 0.1642, 0.00420, 1611150954
380, 48, 0.1363, 0.00675, 1611600367
381, 48, 0.0830, 0.00957, 1611583650
382, 48, 0.0687, 0.00654, 1611976315
383, 48, 0.0092, 0.00324, 1611600805
384, 48, 0.1489, 0.00535, 1611387935
385, 48, 0.1045, 0.00574, 1611764343
386, 48, 0.1273, 0.00382, 1611128656
387, 48, 0.1041, 0.00321, 1611967660
388, 48, 0.1027, 0.00766, 1611949966
389, 49, 1.2097, 0.00530, 1611033174
390, 49, 0.7010, 0.00634, 1611905566
391, 49, 1.3530, 0.00607, 1611290603
392, 49, 0.8500, 0.00590, 1611384770
393, 49, 0.8036, 0.00274, 1611610229
394, 49, 1.8375, 0.00931, 1611907988
395, 49, 0.9901, 0.00558, 1611143075
396, 49, 1.9539, 0.00451, 1611716539
397, 49, 0.5124, 0.00593, 1611111912
398, 49, 1.2191, 0.00936, 1611354825
399, 50, 0.0189, 0.00432, 1611881558
400, 50, 0.0112, 0.00665, 1611951278
401, 50, 0.0164, 0.00488, 1611690674
402, 50, 0.0190, 0.00503, 1611743561
403, 50, 0.0225, 0.00061, 1611183340
404, 50, 0.0002, 0.00555, 1611606936
405, 50, 0.0091, 0.00314, 1611849759
406, 50, 0.0095, 0.00282, 1611236324
407, 50, 0.0204, 0.00150, 1611264733
408, 51, 0.2201, 0.00143, 1611748828
409, 51, 0.1665, 0.00344, 1611511576
410, 51, 0.0602, 0.00173, 1611096779
411, 51, 0.0471, 0.00968, 1611556941
412, 51, 0.0425, 0.00313, 1611114453
413, 51, 0.0182, 0.00913, 1611866260
414, 51, 0.1016, 0.00046, 1611508122
415, 51, 0.0765, 0.00155, 1611534912
416, 51, 0.1948, 0.00084, 1611283255
417, 51, 0.1938, 0.00842, 1611646654
418, 52, 0.0012, 0.00738, 1611772009
419, 52, 0.0029, 0.00790, 1611345678
420, 52, 0.0001, 0.00749, 1611152450
421, 52, 0.0016, 0.00314, 1611681128
422, 52, 0.0023, 0.00347, 1611139741
423, 52, 0.0020, 0.00039, 1611614857
424, 53, 0.2257, 0.00199, 1611418471
425, 53, 0.1134, 0.00615, 1611585979
426, 53, 0.0120, 0.00957, 1611771907
427, 53, 0.1145, 0.00390, 1611166612
428, 53, 0.2028, 0.00547, 1611503766
429, 53, 0.1796, 0.00570, 1611301050
430, 53, 0.1412, 0.00488, 1611218229
431, 53, 0.2841, 0.00943, 1611936691
432, 54, 0.3547, 0.00426, 1611576403
433, 54, 0.3543, 0.00432, 1611754844
434, 54, 0.3367, 0.00266, 1611175732
435, 54, 0.2402, 0.00951, 1611814130
436, 54, 0.3615, 0.00001, 1611077680
437, 54, 0.0434, 0.00948, 1611319007
438, 54, 0.1933, 0.00602, 1611231057
439, 55, 0.3629, 0.00078, 1611456254
440, 55, 0.1317, 0.00881, 1611248670
441, 55, 0.0920, 0.00439, 1611877417
442, 55, 0.1834, 0.00246, 1611037431
443, 55, 0.0457, 0.00713, 1611646130
444, 55, 0.3180, 0.00739, 1611437201
445, 55, 0.3566, 0.00408, 1611867668
446, 55, 0.3286, 0.00630, 1611463620
447, 56, 0.0021, 0.00275, 1611799882
448, 56, 0.0258, 0.00354, 1611866261
449, 56, 0.0265, 0.00066, 1611070606
450, 56, 0.0305, 0.00865, 1611581397
451, 56, 0.0013, 0.00176, 1611307643
452, 56, 0.0355, 0.00195, 1611670513
453, 56, 0.0232, 0.00493, 1611328853
454, 56, 0.0100, 0.00191, 1611260375
455, 57, 0.0077, 0.00073, 1611749274
456, 57, 0.3092, 0.00785, 1611618667
457, 57, 0.1978, 0.00069, 1611231319
458, 57, 0.0616, 0.00761, 1611646037
459, 57, 0.1012, 0.00417, 1611909242
460, 57, 0.2737, 0.00365, 1611289416
461, 57, 0.2406, 0.00503, 1611096780
462, 57, 0.3083, 0.00913, 1611157610
463, 57, 0.3917, 0.00197, 1611547972
464, 57, 0.1060, 0.00476, 1611189993
465, 58, 0.1394, 0.00091, 1611816052
466, 58, 0.3629, 0.00863, 1611879698
467, 58, 0.5037, 0.00626, 1611741502
468, 58, 0.4917, 0.00022, 1611552299
469, 58, 0.5098, 0.00815, 1611485660
470, 58, 0.0176, 0.00734, 1611211857
471, 58, 0.4832, 0.00699, 1611102784
472, 59, 0.1126, 0.00660, 1611897130
473, 59, 0.2491, 0.00605, 1611637308
474, 59, 0.1054, 0.00179, 1611317281
475, 59, 0.3393, 0.00486, 1611543413
476, 59, 0.0173, 0.00805, 1611614259
477, 59, 0.2274, 0.00113, 1611060321
478, 59, 0.5168, 0.00091, 1611703936
479, 59, 0.0694, 0.00567, 1611188662
480, 59, 0.3850, 0.00567, 1611316604
481, 59, 0.4860, 0.00439, 1611804940
482, 60, 0.0041, 0.00443, 1611822998
483, 60, 0.0048, 0.00598, 1611914492
484, 60, 0.0450, 0.00826, 1611451506
485, 60, 0.0299, 0.00955, 1611480454
486, 60, 0.0157, 0.00995, 1611098159
487, 60, 0.0213, 0.00655, 1611553914
488, 60, 0.0055, 0.00146, 1611481331
489, 60, 0.0185, 0.00247, 1611314579
490, 61, 0.0067, 0.00422, 1611849252
491, 61, 0.0173, 0.00782, 1611622328
492, 61, 0.0520, 0.00251, 1611431118
493, 61, 0.0215, 0.00013, 1611185128
494, 61, 0.0247, 0.00328, 1611513864
495, 61, 0.0240, 0.00632, 1611272769
496, 61, 0.0301, 0.00921, 1611768068
497, 61, 0.0068, 0.00083, 1611055015
498, 61, 0.0063, 0.00487, 1611288590
499, 61, 0.0370, 0.00982, 1611543178
500, 62, 0.0206, 0.00318, 1611595686
501, 62, 0.0523, 0.00129, 1611638718
502, 62, 0.0004, 0.00372, 1611240016
503, 62, 0.0532, 0.00284, 1611890180
504, 62, 0.0225, 0.00704, 1611760496
505, 62, 0.0061, 0.00367, 1611223290
506, 62, 0.0230, 0.00263, 1611333291
507, 63, 0.0325, 0.00597, 1611767653
508, 63, 0.0491, 0.00550, 1611572257
509, 63, 0.0480, 0.00329, 1611113214
510, 63, 0.0059, 0.00290, 1611898679
511, 63, 0.0343, 0.00521, 1611122748
512, 63, 0.0572, 0.00169, 1611041774
513, 63, 0.0565, 0.00270, 1611328758
514, 63, 0.0137, 0.00943, 1611501403
515, 63, 0.0157, 0.00670, 1611741660
516, 63, 0.0285, 0.00649, 1611114587
517, 64, 0.0306, 0.00074, 1611398033
518, 64, 0.0599, 0.00590, 1611644255
519, 64, 0.0033, 0.00757, 1611193343
520, 64, 0.0713, 0.00516, 1611134631
521, 64, 0.0390, 0.00515, 1611000272
